LateBeforeNopre,CNVBeforeNopre,LateAfterNopre,CNVAfterNopre
4,0.00186697579920292,1,0.000343972215584169
3,0.00670570119594534,3,0.00937420595437288
3,0.000329342515518268,2,0.0106672809148828
1,-0.0182390075739628,3,-0.00545938111220797
4,-0.000853521283715963,3,0.00477043290932973
3,0.00783136083434025,2,0.00166304331893722
2,-0.0017098371948426,4,-0.0192970509330432
3,0.00497115186105172,3,0.0101940360618755
2,0.00375826346377532,3,0.000568892496327559
3,0.00823768662909667,2,-0.000164988450706005
3,0.00660748593509197,4,-0.0101904591235022
2,-0.000304632689221762,4,-0.00339874846395105
1,-0.000114358146674931,4,-0.00743767945095897
1,0.00258579974373182,4,-0.00223842065315694
2,-0.00473574393981835,1,0.00244360785776128
3,0.0104545009477685,1,-0.00299190108974775
4,-0.0108899561067422,3,0.0160760491465529
2,-0.00613604974932969,3,0.0129452034210165
4,0.00191351542404542,1,-0.00969713538264235
1,-0.00538466374079386,4,-0.00464635908914109
4,0.00869661554073294,2,0.00521065387874842
2,-0.00427718148178731,4,0.00530754200493296
4,-0.000604226952418685,1,0.00688367988914251
2,-0.00312329264124855,3,0.0071728671900928
4,0.00619097597276171,1,0.00288470370287541
1,-0.0101006222733607,1,-0.00204131410767635
4,-0.0014314844738692,4,-0.00681710289791226
2,0.00172061228659004,2,-0.00301398848629712
2,0.0110145580644409,2,-0.000281184620689601
3,0.012581513573726,1,-0.00842405824611584
2,0.00414432802548011,4,-0.00947939418256283
4,0.00870842416770756,2,0.00289906208248188
1,-0.00163672262290978,4,-0.00151653173573626
4,0.0109790456481278,1,-0.00505894356562446
2,0.0158717685068647,4,-0.00329883388864497
2,-0.00629719036320845,1,-0.00475307080584268
4,0.00336024848123391,2,0.000890669451716046
2,0.0107331968223055,1,-0.000483119578954453
4,0.00540629828659197,3,-0.00350622155625994
3,0.00298193567626489,2,0.0037350389175117
2,-0.00085395840384687,4,-0.000121244355492915
2,0.00138544947064171,1,0.00843697196493546
4,-0.0086962083975474,2,-0.0128077237556378
2,-0.00306219223421067,4,0.0055323902827998
1,-0.000613565571256913,4,-0.00310502405651884
2,0.0098629937080356,1,0.00372935376556901
3,0.0344958323209236,3,0.00153541304947187
1,-0.0102234833563368,1,0.0152303422801197
1,0.0110503733158112,3,0.00677847835080077
3,0.0140356391978761,2,-0.00514703911418716
3,0.000446789160681268,1,-0.00300730741582811
2,-0.0137677118182182,4,-0.00822482382257779
2,0.000868538627400994,2,0.000617516207663963
1,0.0116795857126514,4,0.00722431387597074
2,-0.00738372911776726,3,-0.000591326388530433
3,0.00431785020433987,2,0.0043505037513872
4,-0.00145197659730911,1,0.00276029366068542
4,0.000894806949266543,1,0.00340817802740882
1,0.00185273960232735,2,-0.0125390823620061
3,-0.0027434552515236,4,0.00204436545997548
1,-0.012567061620454,4,0.00817680120235309
4,-0.00306862526728461,4,-0.00192346338493129
1,0.0167551984389623,1,-0.000316026931007703
1,0.00824244972318411,1,-0.00622492143884301
3,-0.00300984550267458,3,-0.00085242633940652
4,-0.00868055131286383,2,-0.0125637544939915
2,-0.00389241892844439,1,0.00598020603259404
2,0.0022703891445417,1,0.00930281107624372
1,-0.0025875404147276,3,0.00183652807027102
1,-0.00741169136017561,4,0.00537008163519204
1,-0.00105045821207265,4,0.0128056338677804
1,-0.000207802591224511,4,-0.0160268958037098
1,0.00491711831030746,1,0.00445898707645635
1,0.00277674661871667,2,-0.00607869339485963
1,0.00689774511071543,2,-0.00520159583538771
1,0.00701069661105673,1,0.011845997069031
3,-0.00164570923273762,1,-0.0058621964417398
2,-0.00143278436735272,4,0.0141716031357646
4,0.00515691672141353,4,-0.00129991750388096
1,-0.000877664036427935,1,0.00227693258784711
2,0.00653939965801934,3,-0.00879520876333117
2,0.00207884066427747,2,-0.00152455200441182
1,-0.00135362660512328,1,0.0108285490423441
3,-0.00545088853687048,2,-0.00374191269899408
1,-0.00359525252133608,4,-0.0192777806272109
4,0.0115086060638229,4,-0.00341405471165975
1,0.00179373416661595,3,-0.000120868959735769
1,0.00743164432545503,2,-0.00752523362947007
1,-0.00612246718568106,1,-0.00989752526705464
4,0.00189002719707787,2,0.00188071416535725
2,0.00287402181614501,3,-0.0209840213259061
2,0.00149459818688532,3,-0.00111845569820919
3,-0.00359412930750599,1,0.000872740522027016
1,-0.00596746344429751,3,-0.000882116107580562
4,-0.00638222506192202,1,-0.00517577119171619
3,0.00018606831630071,1,0.00903298147022724
3,0.00198844694144403,2,-0.00196911223853628
4,-0.00111323370947503,2,0.00103484109664957
1,0.0112278123075763,3,0.0092507884837687
2,-0.00989582575857639,3,-0.00150998736110826
3,0.00464805494993925,3,0.00395974699252595
1,-0.0109838825495293,4,0.00622103142086416
1,-0.00507533990942951,4,0.00286745217939218
2,-0.00125586862365405,4,-0.00509120911980669
4,-0.00480895877505342,3,0.00687499910903474
4,-0.0175128939251105,2,-0.00606307286458711
1,0.00196151264632742,4,-0.0206257073829571
3,-0.00162145456609627,2,0.000393714949799081
1,-0.00204079468191291,3,-0.00214148312807083
1,7.60479548868413e-05,2,0.00237254010668645
4,0.00306660152273253,1,-0.000628778788571556
1,0.00332805898506194,4,-0.00259717639225225
1,0.00168288665978859,2,-0.00654991576448083
3,-0.00422086132069429,2,-0.00794055700923006
2,-0.0190240672479073,3,0.00468143758674463
2,0.000257948954337432,1,0.00384910590946674
3,0.00505030954567095,3,0.00245927250944078
4,0.00118557208528121,2,-0.00636250471385817
4,0.000188122176041361,4,-0.00142243395869931
2,-0.00527682046716412,3,-0.0138846213618914
4,0.00365601930146416,1,-0.00456708840404948
4,-0.000715250692640742,1,0.00484376396828641
1,0.0131417326629162,3,0.00273387958683694
2,-0.0023217477525274,1,0.00743152604748805
4,0.000910313664159427,3,0.00385061519530912
3,0.00134102301672101,3,0.00361033560087283
4,0.00665379626055558,2,-0.000987915205769241
4,2.13996196786563e-05,1,-0.00658202093715469
3,-0.00568583297232787,4,-0.00547297434726109
4,-0.0102076868837078,1,-0.00225017219781876
4,0.00323568548386296,3,-0.00841639408220848
2,-0.000455717303945373,4,0.031808960561951
2,-0.0183280277997255,2,-0.0153899434953928
3,0.00212386799588179,4,-0.0119562166122099
2,0.00281864920786271,2,-0.00674060631232957
1,0.00974969787057489,3,-0.0118959865843256
2,-0.00407271960284561,2,0.0126758358286073
3,0.0117299256768698,1,-0.000314671080559492
2,-0.0130663295276463,1,-0.0088244352179269
4,-8.24900344014168e-05,2,-0.0180600952977935
3,0.00219555610480408,1,-0.00476650129227589
2,0.00923093978781253,2,0.0058978755841963
4,-0.00223551690578461,3,-0.00705057615414262
3,-0.00402270505825679,4,-0.00892949088787039
3,-0.00105299218557775,2,0.00368908331923497
4,-0.00616998023663958,3,0.00665007710146407
2,0.00388302157322566,2,0.00692038300136725
2,-0.00123836348454158,3,-0.00175751505109171
2,-0.000152207911014557,4,-0.00360847462434322
3,-0.00235115441804131,1,-0.00838637786606948
4,0.00921860554565986,3,0.0112421487768491
3,0.0017604069726076,3,-0.00376458497097095
2,-0.00735083299999436,2,0.000409459801934039
4,-0.00724768343692025,3,0.00398654971892635
4,0.00271774722690073,2,-0.00245462249343594
2,0.00242511943603555,1,-0.00275120530083465
4,0.00575774675235152,1,-0.0123486074929436
2,0.000848609488457441,4,0.0018379104634126
2,0.00239547214005142,4,-0.00371357146650553
1,0.0020735269645229,2,-0.0107218315824866
4,0.00559264165349305,3,0.0190945155918598
3,-0.00211193319410086,2,-0.00304817790553595
4,-0.00360780073485027,3,-0.000301895122599187
3,-0.00270857956881324,4,0.0346657303161919
1,0.00492924824357033,3,0.00916219929543634
2,-0.000634753610938787,3,0.00710415498663982
3,0.000965989505251249,4,-0.0172098316252232
4,-0.00777170031021039,3,-0.00291310974474375
1,0.00152877642540261,1,-0.0114806534644837
3,-0.00234432149833689,4,-0.0107914212470253
4,0.000780138187110424,3,0.000733837718144059
4,-0.00678002260004481,2,0.00225782433214287
2,0.0122758961903552,2,0.00020768356625922
4,-0.00189172461008032,4,-0.0113876896599929
2,-0.00267329532653093,3,0.00524981149161855
4,0.00119217873240511,2,-0.0125903791437546
2,0.00116634542382599,3,0.00738815513129036
2,-0.00958796994139751,4,-0.0060601692336301
2,-0.00313130358699709,1,-0.002114442269279
2,-0.00135340729805951,1,0.00257252412848175
4,-9.2277613778909e-05,1,-0.000806904087464015
1,0.000734530078868071,1,-0.0030032688130935
4,-0.00391730045278867,2,-0.00625540781766176
3,0.0191888730041683,1,-0.00603535488092651
3,0.00553533458150923,4,-0.00552259897813201
1,0.00921959895640612,2,0.00360054771105448
2,0.0162411571169893,4,0.00354787544347346
4,-0.00754435438041886,3,-0.00525798400243123
1,0.00969723472371697,4,0.00273935000101725
3,0.0157293193042278,3,0.000316991858805219
3,-0.00230587335924307,2,-0.00759908541416128
4,0.010200895058612,2,-0.000883488139758507
1,-0.00767805815363924,3,-0.000463748570230867
4,-0.0070183037314564,2,-0.00319030357059091
1,-0.00166663892256717,3,-0.00797329843044281
4,-0.0187073461711407,3,-0.00815334465975563
2,-0.0101170209236443,3,0.00431533084095766
3,0.000125462654978037,1,0.00768423390885194
1,-0.0062888542500635,1,-0.0117222249197463
3,-0.0012593325227499,2,-0.00790611716608206
3,-0.00222547662754854,4,-0.00244237009125451
3,-0.00259343169940015,3,-0.00135435614114006
1,0.0046420976286754,3,0.000856808638976266
2,0.000923764426261187,4,0.000616401220516612
3,-0.00356955616734922,3,-0.0213864760201735
4,-0.00150380842387676,1,-0.00373016683928048
1,0.0039975435162584,2,0.00200011441484094
4,0.00050054300421228,3,-0.001154268111956
2,0.00311110354959965,2,-0.00741405893738071
4,-0.00604435529870292,3,0.00452831232299407
4,-0.00382762883479396,2,-0.000756889504070083
1,0.00120288903296265,3,0.00995760162671407
2,0.0149871467923125,1,0.00615781351613502
1,-0.00277850379158432,3,-7.56517935466642e-05
4,0.00537393009290099,4,0.00357044913107529
1,0.00464207765374643,1,-7.27574030558268e-05
4,-0.0221570652599136,4,-0.00806046863241742
2,-0.0101550064670543,3,-0.00146749280005073
2,-0.00305018682653705,3,-0.00661669190352162
1,-0.00500801797412957,1,-0.00125320414008456
3,0.000634091052537163,1,0.000246707058977336
1,0.00427578024876614,1,-4.66540222987533e-05
3,0.00311336196803798,2,0.00303744928290447
2,-0.0160038688530525,1,-0.000624927808530629
3,0.0084646459047993,1,0.00051443636281571
2,0.0150230045740803,4,0.0180662482356032
3,0.02313984464854,3,-0.00818401978661617
1,0.00321604924586912,2,-0.0154584075013796
1,-0.0121617624536157,2,0.017525884633263
1,-0.00721668141583602,3,-0.00306095435128858
1,0.00859462702646852,3,0.010346574204353
2,0.00529291354663049,3,-0.015354502790918
2,0.00190124156263967,2,0.0071866891036431
1,0.0051859055335323,2,0.00396352043996255
2,0.00458521768450737,2,0.000484087271615863
3,0.00664745410904288,1,0.00852269399911165
4,-0.0293366927653551,3,0.00194447518636783
1,-0.00495402266581853,4,-3.85877986749013e-06
3,-0.0113645569266131,4,-0.00608886580448598
2,0.0038119026091105,1,-0.000193017690132062
4,0.00228280135585616,1,0.0136587286833674
3,0.0113270717362563,2,-0.00777758289283762
2,-0.00170914072077721,3,-0.0040294179537644
1,0.0037303202940772,2,0.00443477804462115
1,-0.0070321272748212,1,-0.00510083443562811
2,0.00431534539287289,1,0.00168791719806904
1,-0.000548336034019788,1,-0.000480840758730968
2,0.00323388523732622,4,-0.0102973065028588
3,0.000982541746149461,3,0.00124338984217805
4,0.0028654409882923,2,-0.00881474651396275
4,-0.00751644392342617,4,-0.00308620914195975
4,-0.00430252946292361,2,0.00395811892425021
1,-0.010870131974419,3,-0.00110400677658617
3,-0.00154339626897126,1,-0.00571320989790062
3,-0.00720104218150179,2,-0.000265971602251132
1,-0.0135752960729102,3,-0.00650036723042528
1,-0.00634965766221285,1,-0.00924614778098961
1,0.00851521159832676,1,0.00337469585550328
2,0.00173163729292961,2,-0.0176503366480271
3,0.00546707275013129,1,0.0186253155892094
2,-0.00690609822049737,2,-0.00579785454707841
1,0.00714883906766772,1,-0.00299572960163156
4,-0.0137950513356676,4,-0.00799690342197816
2,0.00325356080429628,4,0.00162937274823586
4,-0.010033769843479,1,-0.00172042727839046
4,0.00509541854262352,1,0.00242941205700239
4,-0.00902639298389355,2,-0.000731064938008785
3,-0.0104908654514778,2,-0.00711502647027373
2,-0.0064782976017644,4,-0.0126641523092985
4,-0.00920948184405764,2,-0.00880495893458525
3,-0.00564920933296283,2,-0.0080136611747245
4,0.00215366467212637,2,-0.0106641768167416
1,-0.00438309932360426,3,0.00585791561752558
2,0.00158587765569488,4,-0.00935855135321617
2,0.011891419844081,3,0.00638817359382908
3,0.00713243832190831,4,0.00617738052581747
4,0.0049704381575187,3,0.00529632049923142
1,0.00645185386141141,4,-0.00219966548805436
4,0.0169607593367497,2,-0.00347043884297212
3,0.000656769261695445,3,0.0089353338504831
2,0.00401474349200726,4,-0.0026522120848919
1,-0.00661413744091988,1,-0.000631953754539912
1,-0.00237021758706154,3,-0.00696712670226892
2,-0.00476606871476785,2,0.00948649582763513
4,0.00492822134401649,2,-0.0102794279033939
4,0.00165781130393346,4,-0.00393425665485362
3,-0.00322531200557326,3,0.00197391972566644
4,0.00530140846967697,1,0.00812380869562427
4,0.00321981341403443,3,0.0137835739490887
3,0.00596556471039851,4,-0.00906395741427938
3,0.00214360481186304,1,0.00651362974895164
2,0.00301364172870914,1,0.0161887674281995
2,-0.00546864311521252,3,-0.00124289943293358
4,0.0170381367206573,4,0.00297128804959357
2,0.0109049392243226,4,-0.00870725667725007
4,-0.0062620243212829,2,0.00152915538031569
1,0.00753872500111659,4,-0.00388925964944065
2,-0.00771104505596062,4,0.00507375380645196
3,0.0147860577950875,4,-0.00130951408452044
2,0.00203632301418111,4,0.0153697114437819
3,-0.0157397584989667,3,-0.00769629422575235
3,0.00288870682319005,3,-0.00215083438282212
4,0.00165738276943254,1,0.00341965506474177
4,0.0047195446677506,1,0.00303984864149243
3,-0.0110705502641698,1,0.00169318040328411
1,0.010966838337481,1,-0.0126821454614401
4,0.0124129758526882,2,-0.00157682046604653
3,-0.000826804869575426,1,-0.00868704961612821
3,-0.00689683914727842,2,-0.000666606647428125
1,0.00958569146071871,3,0.0139279163752993
1,-0.011421350762248,2,0.00323884891501317
2,0.013280571748813,4,-0.00380054318035642
3,-0.00623805029317737,2,0.00463472680136571
3,0.0013097037250797,3,0.00583763342971603
1,0.0071550205272312,2,0.00352779153035954
3,-0.00235301385206791,4,-0.00163474442282071
3,0.00290665255549053,4,0.0123118814080954
3,-0.00426446087658405,2,-0.00236035231500864
1,-0.0117636835202575,3,-0.0122086066597452
1,-0.00191824076076349,4,0.00109029355614136
1,-0.00148011138662696,1,-0.000497487179624538
3,-0.00963522571449479,2,-0.0131238284520805
4,-0.0029495256797721,3,-0.00599056280528506
4,-0.0009642030345276,1,-0.00739188703785961
3,-0.0070091454933087,4,0.0135551908363899
3,0.0114905585845311,4,-0.00260245342118045
2,1.95029521516214e-05,1,0.000113259045368371
1,0.00198645051568747,3,0.00965861789882183
3,-0.00155418141124149,2,0.00860065501183271
1,0.0141816139221191,1,-0.00511945380518834
1,-0.022914896098276,3,-0.00976198756446441
3,-0.0091442655151089,1,-0.00433975495009993
3,0.0101416856050491,3,-0.0028606968371605
1,0.00894239669044813,1,-0.00452622724696994
3,0.00594784676407774,4,-0.00152329114886622
1,0.0045583550624239,3,0.0032399621559307
3,0.00389420054852962,3,-0.0049548971777161
1,0.0115637776131431,1,-0.00340994773432612
2,0.00192961690481752,2,-0.00500479433685541
4,0.0057128876602898,2,-0.00615400238893926
2,-0.0204955289761225,2,0.00446147269879778
3,-0.00811569625511765,3,0.00486141769215465
2,0.000769327726933019,4,-0.00467955352117618
1,0.00192948194065442,3,-0.00174352487859627
1,0.00555640955766042,1,0.00572015721506129
3,-0.00139737979043275,1,-0.00144797835188607
3,0.0123604875989258,2,0.0069997226819396
4,-0.0149286550780137,3,-0.000264436394597093
4,0.00386235800882181,2,-0.000579916561643283
3,-0.0142870570222537,1,0.000423364981543273
4,0.00917964320008953,3,-0.0047599885535116
3,-0.00634586345404387,1,0.0183216303897401
4,0.00870278431102633,2,-0.00476927092919747
2,-0.000683976123885562,1,0.00399657750191788
1,0.0053996955199788,3,0.00707250895599524
4,-0.0065790672476093,4,0.00943951991697153
4,0.000997557028010003,2,-0.00194322946481407
2,0.00324944600773354,2,0.00110586866503581
2,0.00541706833367546,4,-0.0027084859708945
3,0.00251553277485073,3,0.00566036595652501
1,0.0116499128441016,1,0.00664875516667962
1,0.00423665740527213,3,0.00676198008780678
2,-0.006003822820882,3,-0.0104140983894467
3,-0.0024382093300422,3,-0.00197138565514858
4,0.0153191275894642,4,0.0076993607605497
4,-0.0118366555931667,2,-0.0061058869274954
2,0.00271477887872607,1,-0.0178117000808318
1,0.0105805018295844,1,0.00606479107712706
4,0.000190111653258403,1,0.00230741562942664
4,0.00576744973659515,1,-0.00166635339458783
4,-0.01247938342082,3,0.00867946570118268
2,-0.0116200111806393,2,0.0110157450350622
1,-0.00527695605220894,3,0.0078289908512185
3,-0.00506437523290515,1,0.00604149140417576
3,-0.0163070273896058,3,-0.00603377826822301
4,0.000377989277088394,3,0.00142660271376371
4,-0.00477359948672529,2,0.000354771812756856
4,0.000510815957871576,2,-0.0104382592253387
3,0.00620798006032904,2,0.00130759202875197
4,0.00458927460325261,2,0.000662376095230381
1,-0.00034278534197559,2,0.00692424729155997
1,0.000621800660155714,1,-0.00551885987321536
4,0.00622248152891795,4,-0.0099937265428404
3,0.00476738455472514,4,-0.00452626155068477
4,0.00432365119922906,3,0.000870542678361138
1,0.00945464909697572,1,-0.00983987608924508
1,0.0210946363707383,4,0.016387468824784
1,0.00400591680469612,3,-0.0164562119171023
1,0.0064470925135538,3,0.00131867965683341
3,0.0307473332310716,4,-0.00148120879506071
3,-0.00861617418316503,4,-0.00523911036240558
4,-0.00825333905716737,3,0.0106573904243608
2,0.00373694044537842,3,-0.000790565352266034
3,-0.00387834633390109,3,0.00374097656458616
2,-0.00601803270789484,4,-0.000159443588927388
1,0.000483462548193832,4,0.000937234385977111
2,-0.00140268080091725,2,0.00114821150782518
2,-0.00258482396990682,4,0.00623217675214012
2,0.00751864071935415,4,-0.00357827815848092
3,0.0190140479244292,1,0.00383044880193969
1,0.00215925241354853,2,0.0105308660616477
3,0.00409026956185699,2,0.00315136520657688
3,-0.00242841949996849,3,-0.000604975852183998
3,0.00935619867717226,1,0.00556512006248037
2,-0.00200857868185267,1,-0.000696654586742322
3,0.00145120369658495,4,-0.00399467488750815
2,0.00736962833131353,4,0.00528545010214051
2,0.0109629789367318,3,-0.001474947668612
2,-0.00982886956383785,3,-0.00464177022998532
3,-0.0039690718986094,3,-0.00277933307612936
3,0.00274188288797935,2,-0.000459311976252745
3,-0.00238470105493131,4,0.0101116969405363
2,-0.00109909226497014,3,0.00431216453822951
4,-0.0144767422849933,4,0.00496330003564556
1,-0.00165075723392268,2,0.00106733488307024
4,-0.00130857855159168,4,-0.00519638392142951
4,-0.0027250165779454,4,0.00277435779571533
2,0.00245807806883628,3,0.00326104807512214
1,0.00283316072697441,1,8.8766294841965e-06
1,-0.00944159909461935,2,-0.0246061951232453
3,0.000671018923943241,3,-0.00687502220777484
2,0.00469990152244767,4,0.0012153895101316
1,-0.00441627817538877,3,-0.000411948485028309
2,0.00646682580312093,4,-0.0137321716174483
3,-0.0105278358484308,1,-0.013161829362313
3,0.00539617605196933,3,-0.00415840826462954
3,-0.00599713406215111,3,-0.00873489157917599
4,0.00716758938506246,4,-0.000669828538472454
2,0.0017685128065447,4,-0.00905676900098721
4,0.00232963726739399,2,0.00118344152967135
3,-0.00612269517053695,4,-0.00907367467880249
1,0.00161626305392322,1,0.00860875813911358
3,-0.00755500979721546,4,-0.00936144093672434
4,-0.0134649312434097,1,0.00571662055638929
2,0.00169629533775151,2,-0.0130873052403331
1,0.00131699799870451,2,-0.00114159625566875
4,0.00514440463545422,4,-0.00355168016782651
1,0.00110815674997866,1,-0.00156477543835839
4,0.00308807101100683,3,0.00939950409034888
3,0.00560596585273743,1,0.00461760064354166
4,-0.000667479403394585,1,-0.0121470919499795
2,-0.00950299963975946,3,0.0130126570972304
4,-0.00415603816509247,4,-0.00203705307406684
3,-0.00506038901706537,1,-0.0137015607518454
2,0.00663468187364439,1,0.0104951169341803
4,0.0341791386405627,2,0.011690389054517
4,0.00647703449552258,1,0.00485544677940197
3,0.00269814790226519,2,-0.0144314668917408
1,-0.00643889233469963,1,0.0044875699095428
2,0.0112097687087953,4,0.00236098351888359
1,0.00594652777848144,3,0.00137649298024674
2,-0.00846546764175097,1,0.00353123065239439
2,-0.0108671126266321,1,0.00196859904099256
2,-0.00273101272371908,3,-0.00915518744538228
1,0.00535435446848472,3,-0.00634307662645976
4,0.00157929941390951,1,0.00307371286908165
3,8.6042593466118e-05,2,-0.00156047336834793
1,0.0111122432475289,1,-0.00256388238631189
1,-0.0170097714290023,4,0.000323890291231995
1,-0.000791873782873154,1,0.00110341825832923
1,-0.00060503208078444,2,0.0119170108422016
2,-0.00260643238046517,3,-0.000651200612386068
3,0.000778502163787683,2,-0.017578383286794
2,-0.000599474757715749,4,-0.00544922853199144
2,-0.00222930480958894,1,-0.0146931100947162
1,-0.0172997635478775,2,-0.00190226171010484
1,0.00233740572972844,3,0.00560859451070428
4,0.000785018744257589,2,-0.00157333328388631
1,0.00845993294691046,1,-0.00346366642042994
4,0.00580887434383233,2,0.00855788132563854
3,0.00505034842838844,3,-0.00986326889445384
4,-0.00370842699582378,4,0.00774545719226201
2,0.00343329998819778,1,0.00619787870285412
2,-0.00398819575396677,3,0.000538891608205934
4,0.00629647619401415,2,0.0170099777169526
1,-0.00044821813935414,1,-0.00660042728607853
1,0.00107112462380125,3,0.00209042005008087
1,0.00790694212385764,4,0.00360669094758729
1,0.00566230727902924,2,0.00805764396985372
1,0.0039282519913589,3,-0.00244869974752267
4,0.00655143257851402,4,-0.00820682446161906
3,-0.00830877649908265,2,0.00707996698717276
3,-0.00549528165720403,1,-0.00727868732064962
3,0.00147966815469166,1,-6.96291487353543e-05
4,-0.0202905399103959,3,0.000466622412204742
2,-0.00467808521352708,4,0.00320021132938564
4,-0.00820277320841948,2,-0.0184829253703356
4,-0.0109983918567499,3,-0.00690609558175008
4,0.00353683453674118,3,0.00328011174375812
3,-0.0032342960475944,1,0.001669949075828
2,0.00296226784121245,3,-0.0079496077572306
2,-0.00492997622738282,3,0.0033504869012783
2,-0.0251723925272624,2,0.00533818857123454
1,-0.0102579157489041,4,-0.0121285996089379
1,-0.00952952572455009,4,0.0043154329371949
4,-0.00446178143223127,2,0.000774740396688382
3,0.00537044476368465,2,0.00475294950107733
4,-0.00679622561438009,3,0.0117926538611452
4,0.00565415942886223,4,-0.000195257055262725
3,0.0154090976963441,1,-5.60471477607886e-05
1,0.00572368456050754,3,-0.00255512442284574
2,-0.00112853878332923,1,-0.00953752283627788
1,0.00430615184207757,4,-0.01539439180245
1,0.00740637102474769,2,-0.00200793946472307
2,-0.00327126980603983,3,-0.0049381977878511
3,0.0107533531263471,1,0.00159201957285404
3,0.000460896927203673,4,0.00280456023756415
4,-0.00551157522325714,1,0.00303587185529371
2,-0.00622173398733139,1,0.00292257716258367
1,-0.0133571588036527,4,0.00172706371328483
1,-0.000255270317817728,4,0.00856389699038118
2,0.00786034421374401,3,0.0312064089812338
2,-0.00224264286225662,2,-0.00569959093506138
4,0.0012821468214194,3,-0.0107054328545928
2,0.0126236393116415,3,-0.0153275495395064
3,0.006535812591513,3,-0.00939094120015701
1,0.00284395813165853,3,-0.00828018272295594
